from_id,user_name,message,posted_date,time,type,link,id,likes,comments,shares,language,observation,media,candidate
889307941125736,Hillary Clinton,"The decision we make in four days will affect our country for decades. hillaryclinton.com/makeaplan

Share this if you agree:",2016-11-04,17:19:04+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1313549148701611/?type=3,889307941125736_1313549148701611,61508,5968,8275,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-11-04,16:56:09+0000,video,https://www.facebook.com/algore/videos/10154161582928865/,889307941125736_1313510955372097,11084,2665,0,fil,,,Clinton
889307941125736,Hillary Clinton,NA,2016-11-04,16:10:00+0000,video,https://www.facebook.com/HumanityforProgress/videos/393642524309539/,889307941125736_1313415592048300,13448,3025,1,fil,,,Clinton
889307941125736,Hillary Clinton,"Will Ferrell: comedian, actor, just your average millennial.",2016-11-04,15:59:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1313382152051644/,889307941125736_1313382152051644,77219,8793,47142,en,,,Clinton
889307941125736,Hillary Clinton,"""The good news is, all of you are uniquely qualified to make sure this guy who is uniquely unqualified does not become President. You just got to vote. You just got to vote. And the nice thing is, you don’t just have to vote against that guy because you’ve got a candidate who is actually worthy of your vote—who is smart, and who is steady, and who is tested, is probably the most qualified person ever to run for this office, and that is the next President of the United States, Hillary Clinton.

Hillary, she just works through whatever is in front of her. She’s got grit and she’s got resilience. And if she gets knocked down, she just comes back up and she goes back at it. And she knows, most importantly, what the decisions that a President makes means to you.  

This isn’t abstract stuff we’re talking about here. If you’re a student, whether you get a Pell grant or were able to make sure that you don’t have a mountain of debt when you get out of school, that depends on decisions that are made in part by the President. If you’re a soldier, whether you get deployed to some far-off land, that is up to the Commander-in-Chief. If you’re a young person who was brought to this country as a child, has grown up as an American but maybe doesn’t have the papers and now you’re trying to figure out how you can contribute to this country you call home, that is something the President has influence over. Veterans, seniors, a single mom who needs some help with child care—that’s what these decisions are about. And Hillary understands that, and she knows those folks need a champion.

And she’s actually got plans to help. She’s actually got plans. The other guy is not a big plan guy. She’s got plans. She can show you how she’s going to make sure more people have early childhood education. She’s going to show how young people can have more affordable college education. And while she’s executing those plans, she’s also going to respect working Americans and the values we care about."" —President Obama",2016-11-04,13:30:02+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1313029225420270/?type=3,889307941125736_1313029225420270,31203,5681,3348,en,,,Clinton
889307941125736,Hillary Clinton,Comparte esto si piensas que los niños y las familias merecen a alguien que luche por ellos en la Casa Blanca. hillaryclinton.com/planparavotar,2016-11-04,04:30:01+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1312384335484759/?type=3,889307941125736_1312384335484759,9719,3929,1472,es,,,Clinton
889307941125736,Hillary Clinton,"""I'm also honored to have the greatest temperament that anybody has."" —Donald Trump

About that:",2016-11-04,03:30:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1312547962135063/,889307941125736_1312547962135063,18592,5594,7721,en,,,Clinton
889307941125736,Hillary Clinton,Imagine a president who said all of these things.,2016-11-04,02:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1312377438818782/,889307941125736_1312377438818782,16632,4586,7056,en,,,Clinton
889307941125736,Hillary Clinton,The Central Park Five were exonerated. What does it say about Trump that he thinks they should still be in prison?,2016-11-04,01:04:41+0000,video,https://www.facebook.com/hillaryclinton/videos/1312102485512944/,889307941125736_1312102485512944,21139,4776,2973,en,,,Clinton
889307941125736,Hillary Clinton,Join Hillary on the trail in North Carolina with Bernie Sanders and Pharrell Williams. hillaryclinton.com/makeaplan,2016-11-04,00:00:52+0000,video,https://www.facebook.com/hillaryclinton/videos/1312243758832150/,889307941125736_1312243758832150,108711,208701,23394,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-11-03,20:45:00+0000,link,http://hrc.io/2eYr1TD,889307941125736_1311905695532623,8388,4677,0,fil,,,Clinton
889307941125736,Hillary Clinton,"First lady of Arkansas
First lady of the United States
Senator
Secretary of state
President? That's up to you:
hillaryclinton.com/makeaplan",2016-11-03,19:58:19+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1311905142199345/?type=3,889307941125736_1311905142199345,49104,6203,3010,en,,,Clinton
889307941125736,Hillary Clinton,Don’t miss out! Join them: hillaryclinton.com/makeaplan,2016-11-03,18:28:20+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1311761682213691/?type=3,889307941125736_1311761682213691,13083,3692,545,en,,,Clinton
889307941125736,Hillary Clinton,"Trump has built his campaign on demonizing Latinos and immigrants.

Latino voters have the power to stop him. Vote: hillaryclinton.com/makeaplan",2016-11-03,16:58:03+0000,video,https://www.facebook.com/hillaryclinton/videos/1311524512237408/,889307941125736_1311524512237408,19551,6034,7277,en,,,Clinton
889307941125736,Hillary Clinton,Share this if you think kids and families deserve a champion in the White House. hillaryclinton.com/makeaplan,2016-11-03,15:41:36+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1311363455586847/?type=3,889307941125736_1311363455586847,52652,5708,7290,en,,,Clinton
889307941125736,Hillary Clinton,"The Republican nominee for president is enthusiastically supported by the KKK’s official newspaper. 

Here's what you can do about it: IWillVote.com",2016-11-03,14:53:25+0000,link,http://hrc.io/2ffWPSg,889307941125736_1311273695595823,11028,6758,5704,en,,,Clinton
889307941125736,Hillary Clinton,"""I'm casting my vote early for Hillary Clinton, and I urge you to vote early for Hillary, too."" —Michelle Obama",2016-11-03,12:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1310629525660240/,889307941125736_1310629525660240,58151,8203,12613,en,,,Clinton
889307941125736,Hillary Clinton,Más de 10 millones de personas ya han votado en esta elección. Encuentra en dónde puedes votar temprano aquí: VoyaVotar2016.com,2016-11-03,04:35:01+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1310624855660707/?type=3,889307941125736_1310624855660707,14903,5160,934,es,,,Clinton
889307941125736,Hillary Clinton,Sign up for the chance to join Hillary on election night in NYC—and bring a guest! We'll take care of the details: hrc.io/2efDE8P,2016-11-03,04:16:46+0000,link,http://hrc.io/2efDE8P,889307941125736_1310619265661266,16749,3993,980,en,,,Clinton
889307941125736,Hillary Clinton,"6 days until the most important election of our lifetimes. hillaryclinton.com/makeaplan

Join Hillary live in Arizona →",2016-11-03,03:14:35+0000,video,https://www.facebook.com/hillaryclinton/videos/1310539592335900/,889307941125736_1310539592335900,78584,111861,9968,en,,,Clinton
889307941125736,Hillary Clinton,"""I can say with confidence there has never been a man or a woman—not Bill, not me—more qualified than Hillary Clinton to serve as president of the United States of America."" —President Obama 

On this team? Make a plan to vote: hrc.io/2efnZGH",2016-11-03,01:56:54+0000,link,http://hrc.io/2efnZGH,889307941125736_1310440422345817,36424,6121,3430,en,,,Clinton
889307941125736,Hillary Clinton,"“I know it sometimes seems a little odd for someone running for president to say we need more love and kindness in America. But I’m telling you from the bottom of my heart, we do.""",2016-11-02,23:34:58+0000,video,https://www.facebook.com/hillaryclinton/videos/1310224979034028/,889307941125736_1310224979034028,50302,6822,12918,en,,,Clinton
889307941125736,Hillary Clinton,"Trump ""doesn’t look at us as full human beings, with our dreams and our purposes, our own capabilities.""",2016-11-02,22:36:02+0000,link,http://hrc.io/2eW7nI2,889307941125736_1310096082380251,36356,7101,3029,en,,,Clinton
889307941125736,Hillary Clinton,"""I've been bullied for being Muslim. ... It hurts, you know.""

This is the Trump Effect:",2016-11-02,20:19:33+0000,video,https://www.facebook.com/hillaryclinton/videos/1309824979074028/,889307941125736_1309824979074028,20143,5996,12163,en,,,Clinton
889307941125736,Hillary Clinton,"Cuando 27 millones de personas están fuertes, nadie puede decirles que no pertenecen a este país. hillaryclinton.com/planparavotar",2016-11-02,19:22:32+0000,video,https://www.facebook.com/hillaryclinton/videos/1309730645750128/,889307941125736_1309730645750128,12381,3531,1867,es,,,Clinton
889307941125736,Hillary Clinton,"Our choice is between the most experienced, qualified candidate in decades—and a man who once started a Twitter war with Cher. hillaryclinton.com/makeaplan",2016-11-02,18:13:33+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1309604815762711/?type=3,889307941125736_1309604815762711,124944,9346,18496,en,,,Clinton
889307941125736,Hillary Clinton,"Thanks, Louis C.K.—but I prefer ""Madam"" Tough Mother.",2016-11-02,15:52:48+0000,video,https://www.facebook.com/teamcoco/videos/1281683415223871/,889307941125736_1309377972452062,54573,5572,1,en,,,Clinton
889307941125736,Hillary Clinton,"When you're 27 million strong, no one can tell you that you don't belong. hillaryclinton.com/makeaplan",2016-11-02,13:52:16+0000,video,https://www.facebook.com/hillaryclinton/videos/1309197902470069/,889307941125736_1309197902470069,17739,4998,2681,en,,,Clinton
889307941125736,Hillary Clinton,Debemos asegurar que Donald Trump nunca pueda implementar su intolerante plan migratorio: voyavotar2016.com,2016-11-02,12:00:01+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1308545195868673/?type=3,889307941125736_1308545195868673,5906,4300,1304,es,,,Clinton
889307941125736,Hillary Clinton,"A note from Hillary for America Campaign Manager Robby Mook. If you're with Hillary, donate now: hrc.io/2ec2HcJ

""As of this morning, the Washington Post-ABC News tracking poll has us down one point. As of yesterday, Trump's odds of winning had climbed to above 1-in-4, per Nate Silver's projections. And he seems to be making up ground in Florida, according to a whole slew of polls. The truth is that Trump has a real, viable path to 270 electoral votes.

We have a very small window of time left to try to deploy resources to our battleground states that it will take to guarantee a win. So I’m asking you: Can you be one of the people we need on Facebook to step up and chip in to our GOTV Fund today to try to make sure we prove this poll an outlier come Tuesday?

This is the most consequential election in our lifetimes. Even a dollar today shows that you're fighting for Hillary: hrc.io/2ec2HcJ

Thanks,
Robby""",2016-11-02,03:30:00+0000,status,NA,889307941125736_1308543899202136,8001,7165,940,en,,,Clinton
889307941125736,Hillary Clinton,More people will early vote in 2016 than ever before. Join them: hillaryclinton.com/makeaplan,2016-11-02,02:00:01+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1308311039225422/?type=3,889307941125736_1308311039225422,13176,4885,2029,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-11-02,01:30:00+0000,video,https://youtu.be/uvwePumAz9E,889307941125736_1308344462555413,5258,2619,1,fil,,,Clinton
889307941125736,Hillary Clinton,"Be like Joe Biden:

Always make a plan. hillaryclinton.com/makeaplan",2016-11-02,00:30:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1308308372559022/,889307941125736_1308308372559022,35016,5742,24454,en,,,Clinton
889307941125736,Hillary Clinton,"""Today, on average, Latinas still make 54 cents for every dollar a white man makes. That’s just totally unacceptable. As president, I’ll fight to pass the Paycheck Fairness Act to provide women the tools they need to fight wage discrimination. I’ll work to raise the minimum wage, because two-thirds of hourly wage workers are women, many of whom have to try to support their families on far too little. And I’ll promote pay transparency across our economy so that women have the information they need to negotiate fairly. This is a justice issue, an economic issue, and a family issue that needs to be addressed.""  —Hillary Clinton on equal pay.",2016-11-01,22:31:23+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1308204619236064/?type=3,889307941125736_1308204619236064,9518,4612,1477,en,,,Clinton
889307941125736,Hillary Clinton,"Election Day is in one week—and once it's over, it can't be redone. Is everyone you know voting? RT this. hillaryclinton.com/makeaplan",2016-11-01,21:00:38+0000,link,https://media.giphy.com/media/3o7TKt7vNr4b3P0sJq/source.gif,889307941125736_1307959855927207,8008,3555,1557,en,,,Clinton
889307941125736,Hillary Clinton,"One week to go.

Watch Hillary talk about what's at stake for women in this election on the trail in Florida ↓",2016-11-01,19:41:13+0000,video,https://www.facebook.com/hillaryclinton/videos/1307771352612724/,889307941125736_1307771352612724,61364,106625,9577,en,,,Clinton
889307941125736,Hillary Clinton,Quedan solo 7 días para la elección. Preguntémonos: ¿Qué clase de país queremos dejarle a nuestra familia y a nuestros niños?: VoyaVotar2016.com,2016-11-01,17:50:53+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1307604312629428/?type=3,889307941125736_1307604312629428,31130,5458,2054,es,,,Clinton
889307941125736,Hillary Clinton,One week to Election Day. Share this if it describes you. IWillVote.com,2016-11-01,16:43:05+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1307505722639287/?type=3,889307941125736_1307505722639287,112101,6822,13972,en,,,Clinton
889307941125736,Hillary Clinton,"After his lawyers advised against it, Trump used a ""legally dubious"" strategy to avoid paying taxes for years.",2016-11-01,15:30:01+0000,link,http://www.nytimes.com/2016/11/01/us/politics/donald-trump-tax.html?_r=2,889307941125736_1307351499321376,10821,5596,2655,en,,,Clinton
889307941125736,Hillary Clinton,Anyone who sees and treats women this way is unfit to be president.,2016-11-01,14:21:23+0000,video,https://www.facebook.com/hillaryclinton/videos/1307291985993994/,889307941125736_1307291985993994,40655,7354,22622,en,,,Clinton
889307941125736,Hillary Clinton,Share this if you're voting today for National Early Vote Day! hillaryclinton.com/makeaplan,2016-11-01,12:16:42+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1307187779337748/?type=3,889307941125736_1307187779337748,11565,9433,2595,en,,,Clinton
889307941125736,Hillary Clinton,"""The thought of Donald Trump with nuclear weapons scares me to death. It should scare everyone."" —Bruce Blair, former nuclear weapons launch officer",2016-11-01,03:02:05+0000,video,https://www.facebook.com/hillaryclinton/videos/1306820212707838/,889307941125736_1306820212707838,18337,6523,6191,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-11-01,01:51:25+0000,video,https://www.facebook.com/jencarlosmusic/videos/10154659196263630/,889307941125736_1306629066060286,6674,3181,1,fil,,,Clinton
889307941125736,Hillary Clinton,Happy Halloween!,2016-11-01,00:31:44+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1306542342735625/?type=3,889307941125736_1306542342735625,54646,4096,955,en,,,Clinton
889307941125736,Hillary Clinton,It's time for Trump to answer serious questions about his ties to Russia. http://slate.me/2dWggCd,2016-10-31,23:33:13+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1306477179408808/?type=3,889307941125736_1306477179408808,34497,10026,23603,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-10-31,22:08:05+0000,link,http://slate.me/2eg7QDX,889307941125736_1306329992756860,20535,5751,3,fil,,,Clinton
889307941125736,Hillary Clinton,"If you need a real scare this Halloween, just remember: Donald Trump could be elected president in just eight days. IWillVote.com",2016-10-31,21:54:22+0000,link,http://hrc.io/2f6wntU,889307941125736_1306282039428322,20549,5723,3976,en,,,Clinton
889307941125736,Hillary Clinton,FBI Director Comey—who released a vague and misleading letter about Hillary's emails just days before the election—opposed releasing details about Russian interference because he thought it was too close to the election. Incredible.,2016-10-31,20:06:02+0000,link,http://www.cnbc.com/2016/10/31/fbis-comey-opposed-naming-russians-citing-election-timing-source.html,889307941125736_1306126309443895,22538,9131,12910,en,,,Clinton
889307941125736,Hillary Clinton,"After their hard-fought primary battle in 2008, President Obama asked Hillary to serve as his secretary of state. Here's what foreign policy experts and world leaders think about her four years as America's chief diplomat:",2016-10-31,17:57:55+0000,video,https://www.facebook.com/hillaryclinton/videos/1305929919463534/,889307941125736_1305929919463534,16780,4441,5568,en,,,Clinton
889307941125736,Hillary Clinton,"As secretary of state, Hillary restored our reputation around the world and made us safer.",2016-10-31,15:47:12+0000,link,http://hrc.io/2f53VJx,889307941125736_1305745706148622,62207,8490,6951,en,,,Clinton
889307941125736,Hillary Clinton,"""The fear of nuclear war that we had as children, I never thought our children would ever have to deal with that again.""",2016-10-31,14:41:35+0000,video,https://www.facebook.com/hillaryclinton/videos/1305653596157833/,889307941125736_1305653596157833,21514,4914,9987,en,,,Clinton
889307941125736,Hillary Clinton,"Fighting for kids in foster care has been one of the causes of Hillary's career, all the way back to her days in law school.",2016-10-31,12:00:01+0000,link,http://hrc.io/2e2ybC6,889307941125736_1304840416239151,27878,5013,3819,en,,,Clinton
889307941125736,Hillary Clinton,"""Hillary will be a president our kids can look up to, a president who believes in our kids and will fight for them every day."" —First Lady Michelle Obama",2016-10-31,03:30:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1304838832905976/,889307941125736_1304838832905976,69909,9380,11301,en,,,Clinton
889307941125736,Hillary Clinton,"We've made extraordinary progress under President Obama. On November 8, that progress is on the ballot.",2016-10-31,02:00:00+0000,link,http://hrc.io/2e2B59V,889307941125736_1304837766239416,39359,6096,3055,en,,,Clinton
889307941125736,Hillary Clinton,"""We don't miss voting in my family."" A story from the 1992 presidential campaign that President Bill Clinton will never forget:",2016-10-31,00:29:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1304835162906343/,889307941125736_1304835162906343,15096,3804,2547,en,,,Clinton
889307941125736,Hillary Clinton,"If you're voting for Hillary, don't stop there. We need to support Democrats down the ticket to make her vision for America a reality.",2016-10-30,23:00:30+0000,link,http://hrc.io/2fuoTnI,889307941125736_1304766839579842,25443,4980,1826,en,,,Clinton
889307941125736,Hillary Clinton,"In 9 days, we'll choose who succeeds President Obama in the Oval Office. Make sure we make the right choice: IWillVote.com",2016-10-30,22:01:23+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1304637902926069/?type=3,889307941125736_1304637902926069,23092,4600,1025,en,,,Clinton
889307941125736,Hillary Clinton,"On Sunday, nearly a billion Hindus, Jains, Sikhs, and Buddhists around the world—including more than two million Americans—will celebrate Diwali, the festival of lights. For members of these faiths, lighting the lamp (the diya) is a reminder that light prevails over darkness, knowledge over ignorance, and good over evil.

Here in the United States, it is a tribute to the Indian American community that Diwali is celebrated with such beauty and joy. Regardless of our personal faith, Diwali reminds us that diversity is one of our greatest strengths as a nation, that light prevails over darkness, and that dharma—righteousness or goodness—must guide us toward a better tomorrow. If I have the honor of serving as president, I will be committed to building an Administration that reflects such diversity, including continuing White House celebrations of Diwali.

To those of you celebrating this joyous occasion, I wish you and your loved ones a Happy Diwali and Saal Mubarak.",2016-10-30,20:31:45+0000,status,NA,889307941125736_1304505139606012,37366,4152,2965,en,,,Clinton
889307941125736,Hillary Clinton,Who are you fighting for? Donate in their honor to help Hillary win: hrc.io/2eJAFJD,2016-10-30,18:43:16+0000,link,http://hrc.io/2eJAFJD,889307941125736_1304343769622149,12776,4706,733,en,,,Clinton
889307941125736,Hillary Clinton,FBI Director Comey owes the American people an explanation. Five things you need to know:,2016-10-30,17:35:00+0000,link,http://hrc.io/2f2Kz7n,889307941125736_1304245086298684,24669,9015,4417,en,,,Clinton
889307941125736,Hillary Clinton,"On Friday, FBI Director James Comey bowed to partisan pressure and released a vague and inappropriate letter to Congress that only serves to give Republicans a new line of attack against Hillary. Here's what we've learned from news reports: The emails may not have been to or from Hillary. The emails weren’t even ever on her server. The FBI case has not been re-opened.

HFA Press Secretary Brian Fallon breaks it down.",2016-10-30,16:32:52+0000,video,https://www.facebook.com/hillaryclinton/videos/1304203499636176/,889307941125736_1304203499636176,34695,10055,17191,en,,,Clinton
889307941125736,Hillary Clinton,"Education is at stake.  
The environment is at stake.  
LGBT equality are at stake.  
Equal pay is at stake. 
IWillVote.com",2016-10-30,15:15:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1304100529646473/,889307941125736_1304100529646473,44797,6308,6071,en,,,Clinton
889307941125736,Hillary Clinton,Trump has a history of boasting about his donations to charity—and little history of seriously donating to charity.,2016-10-30,14:30:49+0000,link,https://www.washingtonpost.com/politics/trump-boasts-of-his-philanthropy-but-his-giving-falls-short-of-his-words/2016/10/29/b3c03106-9ac7-11e6-a0ed-ab0774c1eaa5_story.html,889307941125736_1304096489646877,9299,3363,1340,en,,,Clinton
889307941125736,Hillary Clinton,"With just days to go until the election, Republicans are pulling out all the stops to try to bring Hillary down. Share this to help set the record straight and get out the facts.",2016-10-30,01:00:00+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1303389749717551/?type=3,889307941125736_1303389749717551,79187,16183,52862,en,,,Clinton
889307941125736,Hillary Clinton,"A note on Director Comey's letter, from Hillary for America Chair John Podesta. Chip in now to say you're standing with Hillary: hrc.io/donatenow

""By now, you've probably heard some news about a bewildering letter sent to Congressional leaders by the Director of the FBI. This is all a bit confusing, and much of the reporting has been misleading or downright inaccurate, so I want to take a minute to walk through this. 

Here's the quick backstory: In July, FBI Director Jim Comey concluded a year-long investigation by deciding not to go forward with any case about Hillary's emails. It wasn't even a close call, he said. In his words, 'no reasonable prosecutor' would have brought charges.

Yesterday, in a surprise to us all, Comey wrote a very strange letter to Congress that was long on innuendo and short on facts. He said that in a completely separate investigation, the FBI had found some emails that may or may not be related to Hillary, and indeed may or may not be significant at all.

It's being reported that Comey sent this letter over the objections of Department of Justice officials who told him that it was inconsistent with longstanding policy of both Democratic and Republican administrations not to take action that might impact an election. It's an unprecedented intrusion into a close presidential election with less than 11 days until Election Day.
 
Voters deserve answers.

Comey needs to come clean with the American people about what he found and answer all the questions about why he took this unprecedented step less than weeks before the election.

Here's what this changes for you and this campaign: Absolutely nothing.

The facts be damned—Trump's always shown a complete disregard for the truth. In spite of there being no new information, he's already raising money off the bizarre letter (he literally sent a text message asking for money within an hour of the story breaking!) and he's more fired up than ever on the trail today.

These are the actions of a desperate man. Trump knows he can't win on his character, temperament, or his policies. He's behind, so he'll cling to whatever he can. We can't let him get away with this.

Our organizers and volunteers on the ground are rallying behind Hillary in what will be the biggest volunteer weekend of the campaign so far. You need to have her back, too. You need to say you're not willing to let Trump bully or buy his way into the presidency, and you're not going to let anything stop us from making history.

There are ten days to go. Let's buckle down, stay focused, and win this. Chip in here: hrc.io/donatenow""",2016-10-29,23:38:01+0000,status,NA,889307941125736_1303309199725606,35824,8783,4423,en,,,Clinton
889307941125736,Hillary Clinton,"""I want you hustling all the way until the polls close on November 8."" —President Obama hillaryclinton.com/gotv",2016-10-29,22:37:52+0000,video,https://www.facebook.com/hillaryclinton/videos/1303213769735149/,889307941125736_1303213769735149,33525,5465,4563,en,,,Clinton
889307941125736,Hillary Clinton,"“There’s a longstanding policy of not doing anything that could influence an election. Those guidelines exist for a reason. Sometimes that makes for hard decisions. But bypassing them has consequences.” —George J. Terwilliger III, deputy attorney general under President George H.W. Bush",2016-10-29,21:29:02+0000,link,http://www.nytimes.com/2016/10/30/us/politics/comey-clinton-email-justice.html?ref=politics&_r=0,889307941125736_1303114109745115,20060,6765,3253,en,,,Clinton
889307941125736,Hillary Clinton,"“The Director owes it to the American people to immediately provide the full details of what he is now examining.""",2016-10-29,19:32:03+0000,link,https://www.washingtonpost.com/world/national-security/justice-officials-warned-fbi-that-comeys-decision-to-update-congress-was-not-consistent-with-department-policy/2016/10/29/cb179254-9de7-11e6-b3c9-f662adaa0048_story.html,889307941125736_1302979746425218,37035,8901,5021,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-10-29,14:38:55+0000,photo,https://www.facebook.com/HillaryForAmerica/photos/a.749303495190338.1073741828.747113272076027/1097695227017828/?type=3,889307941125736_1302682289788297,43251,6418,3,fil,,,Clinton
889307941125736,Hillary Clinton,"Equality is on the ballot.
Justice is on the ballot.
Our progress is on the ballot. 
IWillVote.com",2016-10-29,13:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1302182816504911/,889307941125736_1302182816504911,26669,6116,4626,en,,,Clinton
889307941125736,Hillary Clinton,Our children are watching to see what kind of example we set for them.,2016-10-29,01:00:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1302029119853614/,889307941125736_1302029119853614,18198,10157,4188,en,,,Clinton
889307941125736,Hillary Clinton,"Fired up. Ready to go.

Join President Obama live in Florida with just 11 days left:",2016-10-28,22:00:16+0000,video,https://www.facebook.com/hillaryclinton/videos/1301892263200633/,889307941125736_1301892263200633,71740,119563,14452,en,,,Clinton
889307941125736,Hillary Clinton,"“Just kiss. I don’t even wait. I sort of get away with things like that."" —Donald Trump",2016-10-28,20:14:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1301771556546037/,889307941125736_1301771556546037,10375,9581,4689,en,,,Clinton
889307941125736,Hillary Clinton,This is no ordinary year.,2016-10-28,18:12:29+0000,link,http://hrc.io/2eDXIp7,889307941125736_1301678373222022,14421,7349,1454,en,,,Clinton
889307941125736,Hillary Clinton,"When Elizabeth Warren isn't busy holding special interests accountable, she finds the time to make some calls for Hillary. Join her: hillaryclinton.com/calls",2016-10-28,16:16:45+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1301575466565646/?type=3,889307941125736_1301575466565646,23501,6902,1040,en,,,Clinton
889307941125736,Hillary Clinton,NA,2016-10-28,15:00:01+0000,video,https://www.facebook.com/moveon/videos/10153841837415493/,889307941125736_1301498949906631,17294,4233,1,fil,,,Clinton
889307941125736,Hillary Clinton,"""Kids and families have been the passion of my life—and they'll be the heart of my presidency.""",2016-10-28,13:30:00+0000,video,https://www.facebook.com/hillaryclinton/videos/1301347273255132/,889307941125736_1301347273255132,23924,5550,3215,en,,,Clinton
889307941125736,Hillary Clinton,"""First ladies, we rock."" —First Lady Michelle Obama

Get all the highlights from Michelle and Hillary's first-ever joint rally: hrc.io/2fmCZY8",2016-10-28,11:57:11+0000,link,http://hrc.io/2fmCZY8,889307941125736_1301347133255146,37336,4665,2302,en,,,Clinton
889307941125736,Hillary Clinton,We can fight for the country we want and make history at the same time. Are you ready to vote? IWillVote.com,2016-10-28,02:45:01+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1300926503297209/?type=3,889307941125736_1300926503297209,62686,7120,7483,en,,,Clinton
889307941125736,Hillary Clinton,FLOTUS hug.,2016-10-28,01:45:01+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1300887593301100/?type=3,889307941125736_1300887593301100,91480,5382,3819,en,,,Clinton
889307941125736,Hillary Clinton,"""I don't want bullies in my life and I especially don't want one in the White House."" —Bryce, a student living with muscular dystrophy",2016-10-28,01:00:22+0000,video,https://www.facebook.com/hillaryclinton/videos/1300858723303987/,889307941125736_1300858723303987,20365,3316,3812,en,,,Clinton
889307941125736,Hillary Clinton,"""We have never had a more qualified and prepared candidate for president than our friend Hillary Clinton. Never before in our lifetime. I say this everywhere I go. I admire and respect Hillary. She has been a lawyer, a law professor, First Lady of Arkansas, First Lady of the United States, a U.S. Senator, Secretary of State. … She has more experience and exposure to the presidency than any candidate in our lifetime. Yes, more than Barack. More than Bill. So she is absolutely ready to be Commander-in-Chief...and yes, she happens to be a woman."" —First Lady Michelle Obama IWillVote.com",2016-10-27,22:20:50+0000,photo,https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1300706823319177/?type=3,889307941125736_1300706823319177,51666,5890,5063,en,,,Clinton
889307941125736,Hillary Clinton,"""This is a country where a girl like me from the South Side of Chicago whose great great grandfather was a slave can go to the finest universities on Earth. A country where a biracial kid from Hawaii, the son of a single mother, can make it to the White House. A country where the daughter of an orphan can break that highest and hardest glass ceiling and become president of the United States. That is who we are, that is what's possible here in America—but only when we come together, only when we work for it and fight for it."" —First Lady Michelle Obama today in North Carolina IWillVote.com",2016-10-27,20:41:18+0000,video,https://www.facebook.com/hillaryclinton/videos/1300592479997278/,889307941125736_1300592479997278,80136,6619,16058,en,,,Clinton
